Porosity,Permeability_1,Permeability_2,Permeability_3,Error
1.765658e-01,3.166844e-13,1.203806e-13,5.362887e-13,1.549881e-04
1.622825e-01,6.126767e-13,9.588413e-13,5.899507e-13,3.703692e-04
1.087548e-01,8.210013e-13,2.462127e-13,6.330862e-14,4.971408e-04
2.299442e-01,4.824629e-14,1.176376e-13,7.805676e-13,4.835946e-05
1.312309e-01,3.580129e-14,7.998847e-13,3.538626e-13,6.834175e-05
2.929598e-01,5.342226e-13,8.582131e-13,5.180953e-13,4.056472e-04
2.372956e-01,4.307568e-14,2.259914e-13,4.239735e-13,5.237450e-05
2.195362e-01,9.283223e-13,6.803097e-14,9.765547e-13,7.000556e-04
2.385581e-01,5.302491e-13,3.726283e-13,2.235664e-13,3.675000e-04
1.316288e-01,6.755371e-13,7.717192e-13,7.651309e-13,3.966527e-04
1.411219e-01,7.583380e-13,5.423231e-13,4.212949e-13,4.515135e-04
2.591770e-01,7.446952e-13,4.844053e-13,3.149811e-13,5.770032e-04
2.182421e-01,7.499713e-13,2.345789e-13,9.781651e-13,5.480959e-04
2.519059e-01,5.752843e-13,2.962546e-13,9.904135e-13,4.245212e-04
1.607441e-01,8.140202e-13,1.020833e-13,4.334337e-13,5.190437e-04
1.075623e-01,1.996362e-13,7.454863e-14,1.587101e-13,9.041031e-05
1.403554e-01,3.973500e-13,2.970425e-13,3.867777e-13,2.021219e-04
2.412477e-01,6.810956e-13,2.349910e-13,6.215866e-13,5.020280e-04
2.700966e-01,1.426038e-13,9.526642e-13,6.121821e-13,3.971523e-05
1.595015e-01,9.479148e-13,1.816221e-13,2.192726e-13,6.179367e-04
2.739337e-01,4.377024e-13,3.148442e-14,2.320453e-13,3.103935e-04
2.644173e-01,3.804174e-13,6.223987e-13,7.907293e-13,2.520644e-04
1.722454e-01,5.304303e-13,3.755861e-13,3.552553e-14,3.120074e-04
1.507353e-01,9.044153e-13,8.358807e-13,9.761740e-13,5.614150e-04
2.598262e-01,4.206856e-13,8.540157e-13,4.355133e-13,2.872288e-04
2.833627e-01,8.914591e-14,6.173138e-13,4.527522e-13,8.929765e-06
2.158082e-01,9.401583e-13,3.340812e-13,9.983938e-13,7.053639e-04
1.423901e-01,4.710268e-13,2.443616e-13,3.811813e-13,2.523917e-04
1.743069e-01,8.616553e-14,3.314916e-13,5.517874e-13,3.334867e-05
2.994752e-01,3.193153e-13,2.022160e-13,9.940306e-13,2.076856e-04
2.141896e-01,7.036064e-14,3.148319e-13,8.462390e-13,3.126727e-05
2.221271e-01,7.780782e-13,5.923257e-13,4.616565e-13,5.725819e-04
2.483427e-01,9.520559e-14,2.433645e-13,8.149721e-13,4.408912e-06
2.437395e-01,6.919873e-13,1.898522e-13,7.708483e-13,5.178071e-04
2.038708e-01,9.140253e-13,1.772929e-13,5.714502e-13,6.483925e-04
1.802716e-01,6.646919e-14,7.715055e-13,7.352919e-13,4.192510e-05
2.448518e-01,2.889763e-13,6.742069e-13,9.683819e-14,1.655745e-04
1.110398e-01,8.064218e-13,8.021384e-13,5.748942e-13,4.856015e-04
1.392452e-01,3.138346e-13,4.947475e-13,7.773899e-13,1.457419e-04
1.428455e-01,1.119929e-13,2.826456e-13,2.569044e-13,4.041048e-05
2.741834e-01,2.630949e-13,4.695885e-13,2.613496e-14,1.512312e-04
2.167906e-01,9.920023e-13,7.648440e-13,8.823433e-13,7.517537e-04
1.232082e-01,4.543679e-13,2.571444e-13,1.394791e-13,2.465830e-04
1.519982e-01,8.685078e-14,9.524736e-13,5.918029e-13,3.943688e-05
1.566912e-01,6.574707e-13,8.210458e-13,9.332697e-13,4.031303e-04
2.549063e-01,9.292717e-13,5.671814e-13,2.045490e-13,7.411830e-04
2.936715e-01,8.561909e-13,3.642908e-13,7.959607e-13,7.038884e-04
2.957194e-01,3.529045e-13,9.281517e-13,7.583550e-13,2.381245e-04
1.935844e-01,4.095872e-13,2.641353e-13,3.374729e-13,2.407388e-04
1.529660e-01,7.499032e-13,6.837582e-13,3.399783e-13,4.609296e-04
1.902551e-01,5.347439e-13,8.408893e-13,7.798298e-13,3.404848e-04
2.716896e-01,5.635835e-13,2.902638e-13,3.505951e-13,4.219797e-04
2.583499e-01,1.235608e-13,6.768337e-13,1.650041e-13,2.127063e-05
1.946858e-01,4.083896e-13,6.769913e-14,5.141674e-13,2.398576e-04
2.870002e-01,7.030715e-13,7.773894e-14,7.966759e-13,5.612689e-04
1.155426e-01,8.056696e-13,1.949238e-13,1.833879e-13,4.832890e-04
1.052543e-01,3.052922e-13,1.140819e-13,8.359213e-14,1.546292e-04
1.746380e-01,9.748239e-13,2.595534e-13,5.096925e-13,6.461441e-04
1.157218e-01,5.943613e-13,2.541542e-13,7.566487e-13,3.403193e-04
2.246436e-01,4.552518e-13,4.435277e-13,3.600877e-13,2.983634e-04
2.170411e-01,6.265979e-13,8.246188e-13,8.799045e-13,4.424499e-04
1.055826e-01,8.526421e-13,5.525329e-13,3.366628e-13,5.229388e-04
2.009407e-01,3.806365e-13,7.556202e-13,8.053765e-13,2.184103e-04
1.616024e-01,8.258437e-13,6.790359e-13,6.263442e-13,5.279035e-04
2.769068e-01,5.408707e-13,5.486061e-13,8.593371e-13,4.087170e-04
2.964984e-01,2.786489e-13,7.523563e-13,4.845377e-13,1.694430e-04
1.274085e-01,2.066065e-13,4.295932e-13,4.018723e-13,8.015687e-05
2.042905e-01,6.750236e-13,4.971595e-14,8.847116e-13,4.562442e-04
1.929794e-01,1.502917e-13,7.531798e-14,9.261305e-13,3.665749e-05
2.165501e-01,5.689282e-14,3.464820e-13,9.263426e-13,4.150976e-05
1.494958e-01,2.007220e-13,5.472037e-13,4.765510e-13,7.070209e-05
2.334805e-01,2.478299e-13,4.631479e-13,5.894640e-13,1.229035e-04
2.143296e-01,9.778760e-13,9.427485e-13,6.668769e-13,7.311420e-04
1.435896e-01,6.036347e-13,2.532488e-13,6.805673e-13,3.439369e-04
1.204892e-01,4.298404e-13,3.794610e-14,8.806065e-13,2.278856e-04
1.224270e-01,2.826875e-13,2.803928e-13,4.871268e-13,1.299281e-04
1.363782e-01,8.677696e-13,8.733310e-13,3.692426e-14,5.281882e-04
2.111371e-01,5.193674e-13,5.167709e-13,3.741151e-13,3.388823e-04
2.726574e-01,9.558453e-13,2.924506e-13,5.983551e-13,7.800361e-04
1.098835e-01,7.285954e-14,7.950334e-13,9.944617e-13,6.047775e-05
1.784238e-01,3.792669e-14,8.480371e-13,1.909012e-13,6.203093e-05
1.787637e-01,7.275946e-13,8.129223e-13,2.599659e-13,4.674838e-04
1.102779e-01,8.957132e-13,3.936675e-13,3.551196e-13,5.466648e-04
1.919074e-01,3.635681e-14,5.179811e-13,4.688116e-13,6.093083e-05
2.467936e-01,9.151851e-14,1.433152e-13,1.420978e-13,7.982060e-06
2.007479e-01,7.706209e-13,5.663370e-13,2.647603e-13,5.311957e-04
2.253392e-01,8.254244e-13,7.824762e-13,5.340023e-13,6.132896e-04
2.146815e-01,4.058604e-13,4.704673e-13,3.626478e-14,2.523470e-04
2.413129e-01,3.906274e-13,7.686015e-14,6.865670e-14,2.500026e-04
2.893790e-01,3.590559e-13,8.748337e-13,3.012801e-14,2.432308e-04
2.782799e-01,4.884997e-13,9.598382e-13,2.032205e-13,3.616545e-04
1.553730e-01,4.653596e-13,3.360276e-13,2.139437e-13,2.608456e-04
2.646197e-01,4.297614e-13,5.227630e-13,3.395850e-13,2.963876e-04
2.252783e-01,6.634739e-13,5.247076e-13,7.096989e-13,4.755215e-04
2.344908e-01,9.028432e-13,5.687536e-13,8.362087e-13,6.832281e-04
2.087832e-01,4.932368e-14,3.938559e-13,1.011828e-13,4.989930e-05
1.721473e-01,9.195241e-14,4.578979e-13,8.574672e-13,3.139769e-05
1.993376e-01,3.153261e-13,7.596253e-13,5.546812e-13,1.659235e-04
1.733814e-01,6.300923e-13,8.538022e-13,1.474833e-13,3.869837e-04
2.980457e-01,2.242154e-13,9.169741e-13,5.913722e-13,1.192278e-04
1.320545e-01,6.521431e-13,8.586330e-13,9.148307e-13,3.801557e-04
2.591799e-01,8.622867e-13,6.271885e-13,8.706417e-13,6.822084e-04
1.624471e-01,3.105140e-13,1.429713e-13,6.629397e-13,1.481575e-04
2.991603e-01,2.343727e-13,8.199072e-13,7.979206e-13,1.288153e-04
2.615300e-01,3.397665e-13,1.868839e-13,3.132767e-13,2.150726e-04
2.468671e-01,3.447338e-13,6.073365e-13,3.234430e-13,2.170244e-04
1.219965e-01,8.023907e-13,6.431669e-13,9.023066e-13,4.861174e-04
2.187841e-01,5.899917e-13,1.074794e-13,5.271400e-13,4.124222e-04
1.242967e-01,6.627776e-13,8.301167e-13,9.145915e-13,3.920366e-04
2.884561e-01,9.963542e-13,6.761023e-13,8.585419e-13,8.326580e-04
1.508209e-01,7.613617e-13,5.424635e-14,3.293424e-13,4.603580e-04
1.330854e-01,9.335110e-13,8.080094e-13,2.727396e-13,5.753244e-04
2.422510e-01,6.702803e-13,7.975546e-13,5.219852e-13,4.949019e-04
2.233295e-01,5.170207e-13,3.342643e-13,3.186173e-13,3.507634e-04
2.520762e-01,5.410576e-13,6.644066e-13,4.963673e-13,3.939752e-04
2.242544e-01,8.149867e-13,2.436505e-13,3.245870e-14,6.042220e-04
1.308566e-01,3.053156e-13,9.874869e-13,9.138658e-13,1.421700e-04
1.185810e-01,6.825218e-14,1.025521e-13,7.062200e-13,5.860978e-05
2.491304e-01,4.143060e-13,1.330778e-13,6.210650e-14,2.802913e-04
2.630138e-01,6.312025e-13,9.456732e-13,3.575783e-13,4.765692e-04
1.095102e-01,2.622667e-13,8.186877e-13,7.594227e-13,1.252996e-04
1.774190e-01,1.004753e-13,4.973138e-13,8.965747e-13,2.661133e-05
2.149530e-01,5.724507e-14,3.700714e-13,4.074573e-13,4.160600e-05
1.763891e-01,2.563854e-13,5.254467e-13,9.731340e-13,1.103670e-04
2.457012e-01,4.407794e-13,5.531318e-13,1.778191e-13,3.008077e-04
1.548332e-01,5.887439e-13,3.895433e-13,8.132375e-14,3.505003e-04
2.601546e-01,9.078313e-13,1.919353e-13,2.770846e-13,7.232993e-04
2.398247e-01,7.644784e-13,5.088481e-13,9.163588e-13,5.713166e-04
2.109729e-01,6.332725e-13,4.760527e-13,7.918203e-13,4.320996e-04
2.431854e-01,6.509714e-14,6.628954e-13,5.685545e-13,3.236243e-05
2.458915e-01,3.262138e-13,7.998033e-13,1.068697e-13,1.996414e-04
2.654015e-01,6.312766e-13,3.358525e-13,5.443092e-13,4.775320e-04
1.234755e-01,8.794820e-13,6.109248e-13,3.660029e-13,5.436349e-04
1.297221e-01,3.701464e-13,5.608395e-13,2.184462e-13,1.863571e-04
1.209378e-01,2.189018e-13,1.054103e-13,1.284933e-13,9.115661e-05
1.467050e-01,4.176548e-13,3.745192e-13,6.649147e-13,2.154661e-04
2.861868e-01,6.817454e-13,4.491499e-13,3.462666e-14,5.415108e-04
2.509582e-01,4.698330e-13,5.324177e-13,3.692175e-13,3.302306e-04
1.772345e-01,2.146512e-13,5.508923e-13,3.913469e-13,8.024362e-05
1.579774e-01,6.559371e-13,9.539600e-13,8.755595e-13,4.021250e-04
2.275857e-01,5.432019e-13,3.485964e-13,6.107393e-13,3.735354e-04
2.597445e-01,2.016833e-13,7.330645e-13,4.048720e-13,9.123773e-05
1.876896e-01,1.956727e-13,9.877678e-13,7.157972e-13,7.096928e-05
1.908421e-01,2.409819e-13,6.784270e-13,1.397076e-13,1.064872e-04
1.358659e-01,6.900435e-13,1.844360e-13,3.199166e-13,4.048237e-04
2.607517e-01,6.384601e-13,6.949414e-13,2.148877e-13,4.823684e-04
2.915241e-01,7.620670e-13,2.508972e-13,7.746198e-13,6.163308e-04
1.607744e-01,2.097040e-13,1.385135e-13,3.693738e-13,7.627669e-05
2.459453e-01,6.628980e-13,7.874834e-13,3.095863e-13,4.979098e-04
1.630399e-01,9.075771e-13,1.581882e-13,6.199124e-13,5.885256e-04
1.080584e-01,6.226845e-13,9.260508e-13,7.216899e-13,3.633536e-04
1.780534e-01,7.047125e-13,7.924836e-13,7.462991e-13,4.484550e-04
1.086434e-01,8.921799e-13,7.993313e-13,8.720238e-13,5.456468e-04
2.812792e-01,9.091150e-13,9.321199e-13,3.603573e-13,7.515061e-04
1.370021e-01,8.372545e-13,2.713850e-14,8.838614e-13,5.068613e-04
1.686086e-01,1.555140e-13,9.117476e-13,1.927417e-13,4.113234e-05
2.748679e-01,3.654811e-14,9.867300e-13,6.253571e-13,5.585395e-05
1.773137e-01,1.934512e-13,5.019757e-13,8.081953e-13,6.522182e-05
2.733839e-01,3.563218e-13,9.097240e-13,3.023366e-14,2.355669e-04
2.285003e-01,7.483732e-13,2.026775e-13,4.209079e-13,5.483928e-04
2.805186e-01,1.708005e-13,1.641105e-13,3.135694e-13,6.907662e-05
2.355861e-01,5.634447e-13,6.488104e-13,4.885695e-13,3.935888e-04
1.234216e-01,7.388226e-13,8.079480e-13,9.240388e-13,4.449944e-04
1.128610e-01,1.012493e-13,7.881764e-13,2.157206e-13,5.668602e-05
1.788346e-01,7.415612e-13,4.686875e-13,7.705491e-13,4.782798e-04
2.053635e-01,6.308213e-13,8.043924e-13,7.625932e-13,4.214312e-04
1.496661e-01,2.082475e-13,6.929050e-13,5.343112e-13,7.523486e-05
1.403888e-01,2.639088e-13,8.047871e-13,6.330801e-13,1.125783e-04
1.645904e-01,5.195255e-13,8.489803e-13,2.436311e-13,3.017637e-04
2.024319e-01,1.515284e-13,1.471443e-13,4.521194e-13,3.729192e-05
2.564535e-01,7.346163e-13,9.918574e-13,6.314284e-13,5.674373e-04
1.269925e-01,2.816143e-13,9.690912e-13,6.345968e-13,1.277997e-04
1.923656e-01,4.227146e-13,4.006150e-13,6.371757e-13,2.511441e-04
1.635039e-01,9.466415e-13,9.538262e-13,3.428831e-14,6.175034e-04
1.113755e-01,1.067915e-13,5.921530e-13,6.227295e-13,5.734980e-05
1.748015e-01,5.357344e-13,4.080106e-14,9.967358e-13,3.175295e-04
2.549608e-01,3.317275e-13,9.905014e-13,1.691388e-13,2.071999e-04
2.497303e-01,2.141634e-13,7.812916e-13,6.292633e-13,1.018589e-04
1.521645e-01,5.963476e-13,6.466618e-13,5.683140e-13,3.472923e-04
1.415383e-01,5.685647e-13,5.058901e-13,7.080475e-13,3.198514e-04
1.606549e-01,5.337679e-13,6.724432e-13,1.979616e-13,3.120224e-04
2.681526e-01,5.519924e-14,6.299710e-13,2.233984e-13,3.956167e-05
2.085144e-01,9.118680e-13,1.473919e-13,6.790499e-13,6.536500e-04
2.954223e-01,1.304335e-13,9.265807e-13,2.790087e-13,3.251013e-05
1.118462e-01,6.176725e-13,3.554668e-13,2.087770e-13,3.575517e-04
2.707919e-01,1.540233e-13,5.180920e-13,5.043858e-14,5.024936e-05
2.232949e-01,7.342688e-13,3.128618e-13,4.393994e-13,5.354543e-04
1.413419e-01,8.577157e-13,6.045291e-13,2.722180e-13,5.205754e-04
1.257952e-01,3.017726e-13,6.917687e-13,3.735828e-13,1.416484e-04
1.323439e-01,9.689212e-13,9.649091e-13,1.373270e-13,6.005880e-04
1.744185e-01,9.065538e-13,6.110165e-13,7.946481e-13,5.947175e-04
2.441838e-01,8.429925e-14,3.469557e-13,9.780160e-13,1.526310e-05
2.000272e-01,4.917454e-13,8.647531e-13,5.258562e-14,3.072479e-04
2.982792e-01,1.225145e-13,8.026978e-13,9.386786e-14,2.561260e-05
1.397473e-01,8.505335e-13,2.519703e-13,6.578214e-13,5.156854e-04
1.656538e-01,1.515232e-13,8.090102e-13,2.779412e-13,3.925754e-05
1.241250e-01,1.407593e-13,6.798620e-13,9.846889e-13,4.938339e-05
1.878651e-01,3.761836e-13,6.731102e-13,3.159906e-13,2.138497e-04
1.270856e-01,8.760377e-13,5.706630e-13,5.558649e-13,5.396750e-04
2.988997e-01,5.617680e-13,2.872244e-13,2.619660e-13,4.325662e-04
1.359172e-01,5.780442e-13,9.522664e-13,3.826847e-13,3.272091e-04
2.571423e-01,2.268079e-13,3.901585e-13,7.016661e-13,1.135345e-04
2.664696e-01,1.367580e-13,1.809972e-13,6.646066e-13,3.369499e-05
2.604378e-01,1.161270e-13,5.804809e-13,8.208793e-13,1.472176e-05
1.843692e-01,6.250125e-13,9.255265e-13,8.179148e-13,4.090840e-04
2.396831e-01,3.089550e-13,4.525019e-13,4.617045e-13,1.777300e-04
1.574985e-01,9.786640e-13,1.710381e-13,9.204773e-14,6.406016e-04
2.297525e-01,3.990664e-13,4.245650e-14,5.001028e-13,2.511674e-04
2.740402e-01,9.626124e-13,3.148523e-13,8.114234e-13,7.898031e-04
2.722374e-01,8.627975e-13,1.427779e-13,6.877144e-13,6.945043e-04
2.215752e-01,7.914640e-13,6.450966e-13,9.230065e-13,5.839224e-04
1.625683e-01,3.785367e-13,2.693482e-13,1.789594e-13,1.978596e-04
1.461836e-01,4.980622e-14,8.147348e-13,3.648872e-13,5.993236e-05
1.505449e-01,7.675025e-14,2.560909e-13,6.009508e-13,4.504479e-05
2.635824e-01,2.389957e-13,7.364559e-13,1.334718e-13,1.250708e-04
1.650135e-01,4.546711e-13,2.307723e-13,6.431375e-13,2.539679e-04
1.915708e-01,8.690687e-13,1.450384e-13,4.011012e-13,6.078431e-04
1.372564e-01,5.817692e-13,4.924531e-13,8.498723e-13,3.295522e-04
2.364421e-01,3.651344e-14,9.733510e-13,4.956867e-13,5.803487e-05
2.461956e-01,6.745308e-13,6.294462e-13,9.638929e-13,5.087505e-04
1.934125e-01,3.089441e-13,8.842718e-13,4.707615e-13,1.604683e-04
2.815607e-01,7.381087e-14,8.726799e-13,4.915996e-13,2.163589e-05
2.206888e-01,6.381491e-13,5.740440e-13,5.979004e-14,4.535706e-04
1.705773e-01,6.484100e-13,4.096730e-13,3.836733e-13,3.989148e-04
1.898879e-01,7.037320e-13,3.233424e-13,3.889402e-13,4.754861e-04
2.560148e-01,6.465592e-13,1.489622e-13,4.452628e-13,4.886673e-04
1.976450e-01,9.677492e-13,3.482664e-13,6.320192e-13,6.880918e-04
2.619935e-01,1.352106e-13,7.639099e-13,8.738802e-13,3.189979e-05
2.957678e-01,3.734362e-13,9.242382e-13,3.011561e-13,2.571523e-04
2.832742e-01,8.355788e-13,9.428729e-13,9.486818e-13,6.836989e-04
1.257668e-01,2.952579e-13,7.037163e-13,4.669296e-13,1.373061e-04
1.597047e-01,5.857054e-13,1.895647e-13,5.799453e-13,3.502931e-04
2.300451e-01,4.348709e-14,3.425472e-13,6.031431e-13,5.237414e-05
2.419409e-01,7.557432e-14,3.035696e-14,4.408844e-13,2.366634e-05
2.843677e-01,2.585378e-13,8.950677e-13,6.024522e-13,1.501739e-04
2.717096e-01,9.186374e-13,5.332298e-13,3.712453e-14,7.440518e-04
1.220206e-01,6.212467e-13,3.482292e-14,6.244707e-13,3.605891e-04
2.624739e-01,1.152294e-13,1.491169e-13,2.787617e-13,1.404298e-05
2.866155e-01,9.696951e-13,8.486389e-13,7.791517e-13,8.078348e-04
1.538022e-01,5.891992e-13,3.893296e-13,6.186641e-13,3.479160e-04
2.205864e-01,9.541668e-13,3.352390e-14,2.242224e-13,7.221517e-04
2.468805e-01,7.572934e-13,3.157107e-13,7.100461e-13,5.835751e-04
2.818157e-01,9.880618e-13,5.511685e-13,4.718989e-13,8.245879e-04
1.945067e-01,6.882320e-13,7.076150e-13,4.650020e-13,4.636148e-04
1.903909e-01,2.987450e-13,5.829343e-13,7.173808e-13,1.522694e-04
1.538500e-01,3.306001e-13,7.195750e-13,6.174753e-13,1.608038e-04
1.749837e-01,6.868458e-13,4.387532e-13,8.927885e-13,4.307788e-04
2.473287e-01,1.098266e-13,4.467464e-13,2.721431e-14,8.455910e-06
2.644503e-01,9.499380e-13,1.631962e-13,7.486853e-13,7.630428e-04
1.867468e-01,1.133373e-13,6.046705e-13,6.142211e-13,1.760675e-05
2.468398e-01,9.333895e-13,9.613383e-13,5.391667e-13,7.399326e-04
1.934030e-01,5.851444e-13,8.962526e-14,4.726353e-13,3.810237e-04
1.757427e-01,1.485230e-13,6.030696e-13,2.426904e-13,3.654318e-05
2.704418e-01,6.972112e-13,4.283944e-13,1.911806e-13,5.412812e-04
2.048328e-01,7.659937e-13,2.333434e-13,9.631371e-14,5.299789e-04
2.762519e-01,3.795541e-13,9.182635e-13,9.735767e-13,2.597139e-04
1.111219e-01,3.330907e-13,6.531503e-13,5.448325e-13,1.689742e-04
2.907952e-01,9.927640e-13,5.671807e-13,9.310476e-13,8.296990e-04
2.689337e-01,4.577325e-13,4.687573e-14,1.870301e-13,3.234923e-04
1.249686e-01,4.060957e-14,8.088699e-13,3.908499e-13,6.589423e-05
1.648903e-01,6.253546e-13,9.762254e-13,2.938007e-13,3.800062e-04
1.763974e-01,6.006023e-13,4.194229e-13,7.420474e-13,3.674813e-04
2.314462e-01,1.348300e-13,3.926828e-13,9.446672e-13,2.687003e-05
1.343514e-01,8.332025e-14,7.437631e-13,4.065471e-13,4.699963e-05
1.403291e-01,2.587846e-13,1.256744e-13,5.737873e-13,1.092687e-04
1.766251e-01,5.047908e-13,8.787256e-13,5.899320e-13,2.957571e-04
2.315115e-01,3.796700e-13,6.213990e-13,9.619959e-13,2.349779e-04
1.926166e-01,4.697586e-14,7.214775e-13,4.461295e-13,5.280255e-05
2.131977e-01,2.162000e-13,5.171529e-13,8.318869e-13,9.189117e-05
1.093105e-01,6.950056e-13,9.206426e-13,1.254090e-13,4.112209e-04
2.163903e-01,5.434345e-14,3.643335e-13,6.956235e-13,4.365441e-05
2.578240e-01,6.550847e-13,5.375412e-13,3.027123e-13,4.965519e-04
1.353732e-01,2.576586e-13,4.497280e-13,3.928924e-13,1.095144e-04
2.455876e-01,5.104270e-13,5.967400e-13,6.467716e-13,3.622341e-04
2.941660e-01,2.553936e-13,2.169828e-13,5.681513e-14,1.476682e-04
1.442401e-01,7.564844e-13,7.471593e-13,7.025054e-13,4.500823e-04
1.627239e-01,8.479351e-13,7.087303e-13,5.955797e-13,5.443548e-04
2.828517e-01,5.719421e-13,3.658092e-13,4.114639e-13,4.398982e-04
2.846278e-01,5.669796e-13,8.673917e-13,3.164649e-13,4.353451e-04
1.789383e-01,5.720809e-13,4.068800e-13,2.732806e-13,3.498805e-04
2.561050e-01,5.595771e-13,9.802920e-14,3.980755e-13,4.109294e-04
2.408787e-01,4.196356e-13,2.826009e-13,9.453634e-13,2.746365e-04
1.817738e-01,8.422509e-13,7.787236e-13,1.732365e-13,5.679160e-04
2.171402e-01,3.298146e-13,8.287156e-13,7.008165e-13,1.909740e-04
1.513997e-01,8.494367e-13,2.498351e-13,5.907300e-13,5.249960e-04
1.665580e-01,3.378528e-13,8.013128e-13,7.159437e-14,1.681540e-04
1.251350e-01,3.570520e-13,1.209837e-13,3.496871e-13,1.793304e-04
2.357443e-01,1.439497e-13,1.820906e-13,7.707344e-13,3.478066e-05
2.054141e-01,8.010937e-13,8.321670e-13,8.599500e-13,5.588694e-04
2.316268e-01,4.605075e-13,1.909797e-13,5.753716e-13,3.039452e-04
1.494356e-01,1.164911e-13,7.648489e-13,5.298965e-13,3.698703e-05
2.528712e-01,1.295267e-13,4.091252e-13,4.351563e-13,2.645610e-05
2.472604e-01,3.004711e-13,7.031136e-13,5.821229e-13,1.779749e-04
2.069025e-01,5.483849e-13,5.133739e-13,3.368321e-13,3.562267e-04
2.407029e-01,7.332863e-13,6.598579e-13,8.918735e-13,5.461329e-04
2.499985e-01,7.948781e-13,3.007920e-13,4.294512e-13,6.201574e-04
1.219232e-01,6.427357e-13,9.315645e-13,5.809951e-13,3.752449e-04
2.507521e-01,8.885972e-13,7.759187e-13,3.657223e-13,7.040554e-04
2.692510e-01,7.594364e-13,1.568608e-13,3.805268e-13,5.959097e-04
1.711708e-01,3.329866e-13,7.973034e-13,9.194347e-13,1.653759e-04
1.090152e-01,1.812463e-13,1.323989e-13,5.469851e-13,8.053322e-05
2.686539e-01,1.795734e-13,8.587220e-13,4.819741e-14,7.263404e-05
1.124578e-01,4.530765e-13,6.699647e-14,1.362713e-13,2.469888e-04
2.145775e-01,4.329909e-14,6.608255e-13,8.144923e-13,5.321696e-05
2.881612e-01,5.103523e-13,7.841260e-13,6.304472e-13,3.830942e-04
2.305970e-01,2.469141e-13,5.734503e-13,3.160543e-13,1.217080e-04
1.078454e-01,7.957542e-13,8.320956e-13,2.879126e-13,4.809747e-04
1.963646e-01,7.009572e-13,4.927339e-13,2.480732e-13,4.740974e-04
1.337715e-01,3.367570e-13,2.818888e-13,4.295725e-13,1.622644e-04
2.916544e-01,7.995964e-13,2.886103e-13,5.929697e-14,6.510863e-04
1.654575e-01,6.632558e-13,1.935103e-13,9.853474e-13,4.081026e-04
2.560661e-01,7.262625e-13,6.721501e-13,8.531539e-13,5.599155e-04
2.995434e-01,5.349729e-13,9.848293e-13,9.877572e-13,4.079349e-04
1.051005e-01,3.431257e-13,6.963548e-13,3.172745e-13,1.791803e-04
1.648914e-01,2.734773e-13,9.582972e-14,5.471693e-13,1.213314e-04
1.253471e-01,4.222214e-13,6.400277e-13,7.874987e-13,2.240175e-04
2.275731e-01,7.402528e-13,3.889183e-13,5.010586e-13,5.412606e-04
2.659072e-01,9.873654e-13,2.431349e-13,9.358600e-14,7.976066e-04
1.925200e-01,7.423652e-13,2.331263e-13,9.267344e-13,5.066459e-04
2.320687e-01,3.295262e-13,1.252651e-13,3.342341e-13,1.923305e-04
2.900702e-01,2.645492e-13,5.911751e-14,4.231600e-13,1.558721e-04
2.457675e-01,5.699358e-13,8.287866e-13,4.793221e-13,4.152283e-04
2.707877e-01,2.765214e-14,3.975749e-13,8.859719e-13,6.423619e-05
1.935751e-01,9.316936e-13,9.091842e-13,4.950301e-13,6.582666e-04
2.830006e-01,4.019504e-13,3.453851e-13,9.606362e-13,2.827249e-04
2.748389e-01,7.131004e-13,6.735940e-13,5.091037e-13,5.635906e-04
1.558189e-01,1.093041e-13,9.043887e-13,1.671848e-13,2.952293e-05
1.545285e-01,7.228016e-13,4.156366e-13,7.156036e-13,4.479735e-04
1.107231e-01,7.326073e-13,5.441862e-13,3.372820e-14,4.357611e-04
1.696447e-01,3.289000e-13,4.721236e-13,7.979537e-13,1.620355e-04
1.734164e-01,6.643154e-13,4.357969e-13,4.130978e-13,4.125564e-04
1.168560e-01,7.268886e-13,9.079505e-13,5.284072e-13,4.293311e-04
2.581696e-01,7.740295e-13,7.400385e-13,1.929136e-13,6.029926e-04
2.561915e-01,9.549458e-13,8.378468e-13,9.064186e-14,7.643439e-04
2.130865e-01,4.356939e-13,7.161023e-13,1.123176e-13,2.739937e-04
2.723140e-01,5.869319e-13,1.547786e-13,9.180822e-13,4.440489e-04
1.911573e-01,3.223011e-13,3.049541e-13,4.409922e-13,1.710246e-04
2.085118e-01,7.646357e-13,9.464178e-13,1.843449e-13,5.339132e-04
2.002022e-01,9.025105e-13,2.844363e-13,7.711638e-13,6.367901e-04
2.698128e-01,9.858528e-13,2.121112e-13,2.350764e-13,8.011237e-04
1.939366e-01,5.088015e-13,3.801053e-13,1.316401e-13,3.200384e-04
1.077057e-01,2.700642e-13,1.831393e-13,2.885339e-13,1.310081e-04
2.700249e-01,3.258408e-13,8.292038e-13,5.023062e-13,2.051949e-04
2.975961e-01,5.222555e-13,8.558083e-13,2.774548e-13,3.954841e-04
1.407899e-01,9.064855e-13,8.477937e-13,1.595278e-13,5.545327e-04
1.877433e-01,3.375587e-14,1.245573e-13,8.551038e-14,6.298551e-05
2.706499e-01,3.769680e-13,8.641862e-13,2.424748e-13,2.518521e-04
2.061503e-01,8.001105e-14,2.379339e-13,3.001129e-13,2.748364e-05
2.740012e-01,9.287856e-13,8.261635e-13,6.966059e-13,7.588167e-04
